ID,name
5801,Simulated performance
5802,Radio telescopes
5803,Acoustic variables measurement
5804,Rocket nozzles
5805,Acoustic intensity vectors
5806,Conditional sampling
5807,Impingement regions
5808,Inclined flat plates
5809,Schlieren visualization
5810,Supersonic impinging jets
5811,Upstream direction
5812,Augmented reality systems
5813,Display system
5814,Near-to-Eye display
5815,Optical platforms
5816,Volume holograms
5817,Waveguide optics
5818,Cyber security
5819,Insider Threat
5820,Multiparty computation
5821,state inference
5822,Object detection
5823,Cascade algorithm
5824,Detection rates
5825,Facial recognition
5826,Image brightness
5827,Image contrasts
5828,Manual labeling
5829,Non cooperative situations
5830,Roadside cameras
5831,Face recognition
5832,Lime
5833,Numerical analysis
5834,Plasma confinement
5835,Poisson ratio
5836,Applied loads
5837,Experimental and numerical analysis
5838,Mortar specimens
5839,Nonlinear behavior
5840,Nonlinear elastics
5841,Stress-strain behaviors
5842,Dynamic analysis
5843,Electric sensing devices
5844,Ballistic armors
5845,Dynamic testing
5846,Energy dissipation mechanism
5847,High-speed camera image
5848,In-situ measurement
5849,Spectral distortions
5850,Wavelength shift
5851,Electrical engineering students
5852,Inter-disciplinary designs
5853,Multi-disciplinary designs
5854,Project based learning
5855,Student design projects
5856,Teaching methodologies
5857,University of technologies
5858,Arctic vehicles
5859,Commercial vehicles
5860,Marine pollution
5861,Offshore oil wells
5862,Remotely operated vehicles
5863,Space platforms
5864,Strain measurement
5865,Fiber optic monitoring systems
5866,Instrumentation technologies
5867,Johnson Space Center
5868,Measurement correlations
5869,Operational platforms
5870,Strain sensing systems
5871,Tension and compression
5872,Monitoring
5873,Asset management
5874,Budget control
5875,Water pipelines
5876,Capital budgets
5877,Condition assessments
5878,Infrastructure asset management
5879,Likelihood of failures
5880,Overall costs
5881,Reducing costs
5882,Replacement projects
5883,Water infrastructure
5884,Cellulose
5885,Dispensers
5886,Fiber reinforced materials
5887,Hemp
5888,Hybrid materials
5889,Kenaf fibers
5890,Lignin
5891,Natural fibers
5892,Composite thermal properties
5893,Constituent materials
5894,Eco-composites
5895,Effective thermal conductivity
5896,Experimental investigations
5897,Fiber reinforced composites
5898,Kenaf
5899,Multilevels
5900,Composites
5901,Lignins
5902,Thermal Conductivity
5903,Design of experiments
5904,Gas plants
5905,Combustion power
5906,Constraining models
5907,Full scale simulation
5908,Full-scale modeling
5909,Full-scale models
5910,Pacific northwest national laboratories
5911,Statistical framework
5912,Collision detection algorithm
5913,Frequency-modulated continuous waves
5914,Geometric relationships
5915,Path-planning algorithm
5916,Phased array radar systems
5917,Random sample consensus
5918,Sense and avoid systems
5919,International trade
5920,International Standards Organization
5921,Life Cycle Assessment (LCA)
5922,Nongovernmental organizations
5923,Sustainability practices
5924,Sustainable infrastructure
5925,Sustainable outcomes
5926,Underground infrastructure
5927,ISO Standards
5928,Wastewater treatment
5929,Water conservation
5930,Water treatment
5931,Department of interiors
5932,Global warming potential
5933,Hydrologic conditions
5934,Infrastructure systems
5935,Sustainability assessment
5936,Linear regression
5937,Loads (forces)
5938,Maximum tensile force
5939,Mechanically stabilized earth wall
5940,Multiple linear regression equations
5941,Reinforcing elements
5942,Thermal variation
5943,Aggregates
5944,Pipeline corrosion
5945,Slip forming
5946,Underground corrosion
5947,Water supply
5948,Asset management plan
5949,Operating characteristics
5950,Soil corrosivity
5951,Trenchless technologies
5952,Underground pipes
5953,Utah state universities
5954,Water industries
5955,Trenching
5956,Bone
5957,Drug products
5958,Intelligent control
5959,Patient monitoring
5960,Patient treatment
5961,Pulmonary diseases
5962,Statistical tests
5963,Bone mineral density
5964,Clinical support systems
5965,Demographic information
5966,Fracture prediction
5967,Imbalanced dataset
5968,Objective functions
5969,Predictive performance
5970,corticosteroid
5971,chronic respiratory tract disease
5972,comorbidity
5973,data base
5974,demography
5975,fracture
5976,sensitivity analysis
5977,statistical analysis
5978,area under the curve
5979,bone density
5980,breathing disorder
5981,complication
5982,epidemiology
5983,health insurance
5984,hip fracture
5985,inhalational drug administration
5986,osteoporosis
5987,prospective study
5988,spine fracture
5989,Taiwan
5990,"Administration, Inhalation"
5991,Adrenal Cortex Hormones
5992,Area Under Curve
5993,Bone Density
5994,Comorbidity
5995,Hip Fractures
5996,"Insurance, Health"
5997,Osteoporosis
5998,Prevalence
5999,Prospective Studies
6000,Respiration Disorders
6001,Software
6002,Spinal Fractures
6003,Geographic information systems
6004,Risk analysis
6005,Spatial variables measurement
6006,Computerized maintenance management system
6007,Consequence of failures (CoF)
6008,GIS (geographic information system)
6009,Management decision-making
6010,Management functionality
6011,Maps
6012,Tensors
6013,22q11.2 deletion syndrome
6014,Diffusion anisotropy
6015,dMRI
6016,White matter
6017,Anisotropy
6018,Best model
6019,Default values
6020,Hyper-parameter optimizations
6021,Hyperparameters
6022,Metalearning
6023,Performance improvements
6024,Systematic analysis
6025,Intelligent robots
6026,Vision
6027,Attitude error
6028,Flying vehicles
6029,Gravity vectors
6030,Standard deviation
6031,Unmanned aircrafts
6032,Visual odometry
6033,Binary mixtures
6034,Vapor pressure
6035,Average absolute deviation
6036,Correlating equations
6037,Predictive correlation
6038,Temperature dependent
6039,Thermodynamic consistency
6040,Thermodynamic relationships
6041,Bias estimation
6042,Constant bias
6043,Covariance intersection
6044,Multi target tracking system
6045,Pseudo measurements
6046,Sensor model
6047,Tracking performance
6048,Aperiodic arrays
6049,Electrically large
6050,Frequency sensitivity
6051,Numerical optimizations
6052,Peak sidelobe level
6053,Acceleration
6054,Accelerometers
6055,Fatigue crack propagation
6056,Nanosensors
6057,Sporting goods
6058,Impact detection
6059,Impact energy
6060,Impact velocities
6061,Severity index
6062,polyurethan
6063,polyurethan foam
6064,acceleration
6065,foam
6066,football
6067,football player
6068,Gadd severity index
6069,injury scale
6070,injury severity
6071,piezoelectricity
6072,accelerometry
6073,conductometry
6074,device failure analysis
6075,evaluation study
6076,helmet
6077,nanotechnology
6078,pressure transducer
6079,reproducibility
6080,sports equipment
6081,Accelerometry
6082,Conductometry
6083,Equipment Failure Analysis
6084,Football
6085,Head Protective Devices
6086,Polyurethanes
6087,Reproducibility of Results
6088,Sensitivity and Specificity
6089,Sports Equipment
6090,"Transducers, Pressure"
6091,Audition
6092,Speech recognition
6093,Auditory feedback
6094,Hearing disorders
6095,Stroke counts
6096,Vocal tract movements
6097,voicing
6098,whisper
6099,Whispered speech
6100,Approximate function
6101,Boundary systems
6102,Crack resistance
6103,High dimensional spaces
6104,High-dimensional systems
6105,College buildings
6106,Multipath propagation
6107,Radio waves
6108,Directional Antenna
6109,Wireless communications
6110,Cast iron
6111,Electric power supply
6112,Lateral spreading
6113,Lifeline damage
6114,Pipeline failures
6115,Roads and bridges
6116,Transportation system
6117,Water distribution networks
6118,Water distribution systems
6119,distribution system
6120,landslide
6121,pipeline
6122,water supply
6123,Bibliographies
6124,Industrial relations
6125,Instruments
6126,Conciseness
6127,language use
6128,Pragmatics
6129,Word choices
6130,Writing style
6131,Acoustic radiators
6132,Shells (structures)
6133,Acoustic radiation modes
6134,Basis functions
6135,Circular cylindrical shells
6136,Critical design parameters
6137,Cut-on phenomena
6138,Cylindrical shell
6139,Radiation efficiency
6140,Radiation mode
6141,Antenna feeders
6142,Antenna radiation
6143,Electric resistance
6144,Radio astronomy
6145,Radio communication
6146,Satellite communication systems
6147,Effective resistances
6148,Phased array antennas
6149,scanned beams
6150,Carbon
6151,Compressibility
6152,Molding
6153,Empirical measurement
6154,Non-uniform thickness
6155,Permeability measurements
6156,Reinforcement materials
6157,Thickness gradients
6158,Vacuum infusion
6159,Capacitance measurement
6160,Frequency converters
6161,Capacitor mismatch
6162,Measurement precision
6163,Metal oxides
6164,Mismatch characterization
6165,Multiplexing techniques
6166,Resolution requirements
6167,Sensitivity improvements
6168,Boundary element analysis
6169,Deformable particles
6170,Dynamic refinement
6171,Smoothing techniques
6172,Bragg gratings
6173,High-speed interrogation
6174,Sensor systems
6175,Stiffened composite
6176,Temporal resolution
6177,Tunable filters
6178,Wavelength division multiplexed
6179,Security systems
6180,Software design
6181,Application security
6182,End-to-end encryption
6183,Layered security
6184,Legacy software
6185,Secure software development
6186,Security features
6187,Threat mitigation
6188,macrogol derivative
6189,amino acid sequence
6190,beta sheet
6191,circular dichroism
6192,enzyme active site
6193,protein binding
6194,protein conformation
6195,protein degradation
6196,reduction (chemistry)
6197,molecular model
6198,Amino Acid Sequence
6199,"Models, Molecular"
6200,"Protein Conformation, beta-Strand"
6201,Protein Stability
6202,Proteolysis
6203,Cost reduction
6204,Dynamic grouping
6205,Operational environments
6206,Receding horizon control
6207,Receding horizon controllers
6208,Unmanned vehicles
6209,Passive networks
6210,Causal influences
6211,Network reconstruction
6212,Single users
6213,Systems theoretic approach
6214,Twitter datum
6215,Insertion losses
6216,Manufacture
6217,Melting
6218,Waveguide attenuators
6219,Attenuation performance
6220,Complex structure
6221,High mechanical strength
6222,Industry standards
6223,Selective laser melting
6224,Waveguide structure
6225,Construction Management Courses
6226,Engineering management education
6227,Ethical issues
6228,Management course
6229,Multiple-case study
6230,Thematic analysis
6231,Undergraduate projects
6232,Electric control equipment
6233,Heat conduction
6234,Comparison of models
6235,First-order plus dead-time models
6236,Heat source modeling
6237,Heat sources
6238,Quasi steady state conditions
6239,Temperature models
6240,Computer science
6241,Data visualization
6242,Facings
6243,Flow visualization
6244,Visualization
6245,Conferences
6246,Data and knowledge visualizations
6247,Intelligent educational systems
6248,Literature reviews
6249,Aircraft carriers
6250,Aircraft communication
6251,Sensitivity analysis
6252,Adaptability
6253,Evolvability
6254,Improved cookstove
6255,Reconfigurability
6256,Reconfigure
6257,Liquefied gases
6258,Logic devices
6259,Electromagnetic calorimeter
6260,High energy physics experiments
6261,High energy physics experiments (HEP)
6262,Instrumentation
6263,Reliability requirements
6264,Scrubbing
6265,High energy physics
6266,Bandpass filters
6267,Circuit elements
6268,Narrow band filter
6269,Phase-shift method
6270,Spectral purity
6271,Standing problems
6272,Tunable oscillator
6273,Typical values
6274,Voltage dividers
6275,Brakes
6276,Wood
6277,Aeronautical design
6278,All-electric aircraft
6279,Carbon fiber reinforced
6280,Engineering challenges
6281,Interior space
6282,Manufacturing skills
6283,Total distances
6284,avobenzone
6285,coumarin
6286,photoinitiator
6287,quercetin
6288,resin
6289,rosin
6290,serpentine
6291,sudan I
6292,sulfide
6293,channel gating
6294,fluorescent lighting
6295,height
6296,illumination
6297,layer thickness
6298,physical parameters
6299,polymerization
6300,radiation absorption
6301,scanning electron microscopy
6302,solubility
6303,ultraviolet spectrophotometry
6304,Biophysics
6305,Gait analysis
6306,Average errors
6307,Calibration model
6308,Cross validation
6309,Functional data analysis
6310,Ground reaction forces
6311,Human movements
6312,Human walking
6313,Novel nanocomposites
6314,biosensor
6315,body height
6316,body mass
6317,exercise intensity
6318,ground reaction force
6319,measurement accuracy
6320,nanocomposite piezo responsive foam sensor
6321,shoe
6322,three dimensional imaging
6323,treadmill
6324,validation process
6325,clinical trial
6326,Walking
6327,Development time
6328,Engineering design process
6329,Latest technology
6330,Microsoft kinect
6331,Space requirements
6332,Virtual reality technology
6333,Industry
6334,Ascending auctions
6335,Average numbers
6336,Internet auctions
6337,Unobserved auction participation
6338,bed
6339,environmental monitoring
6340,season
6341,Bedding and Linens
6342,Environmental Monitoring
6343,Floors and Floorcoverings
6344,Seasons
6345,Grippers
6346,MIS devices
6347,Transplantation (surgical)
6348,Bending stress
6349,Range of motions
6350,Research results
6351,Surgical instrument
6352,Two-degree of freedom
6353,grasping forceps
6354,large scale production
6355,minimally invasive surgery
6356,range of motion
6357,Per unit
6358,Spatial visualization
6359,gadolinium pentetate meglumine
6360,cartilage
6361,controlled clinical trial
6362,disease severity
6363,femoroacetabular impingement
6364,hip osteoarthritis
6365,prognosis
6366,early diagnosis
6367,hip
6368,radiography
6369,Early Diagnosis
6370,Femoracetabular Impingement
6371,Follow-Up Studies
6372,Hip Joint
6373,"Osteoarthritis, Hip"
6374,Prognosis
6375,Radiography
6376,Design implications
6377,Human-in-the-loop
6378,Interactive system
6379,Mixed-initiative interactions
6380,Model algorithms
6381,Refinement operations
6382,Topic Modeling
6383,Fluid motions
6384,Original videos
6385,bad news
6386,directness
6387,Message format
6388,Negative information
6389,Negative message buffer
6390,Small buffers
6391,Social relationships
6392,visuals
6393,Coaxial cables
6394,Adverse effect
6395,Charge buildup
6396,Compact size
6397,Dynamic range
6398,Fixed structure
6399,High-voltage measurement
6400,Risetimes
6401,Plasma CVD
6402,Plasma enhanced chemical vapor deposition
6403,Water absorption
6404,Absorption effects
6405,Fluorescence sensing
6406,Fluorescence sensors
6407,Plasma enhanced chemical vapor depositions (PE CVD)
6408,Single oxides
6409,SiO2
6410,Cerebellar ataxia
6411,Essential tremor
6412,In-vivo
6413,Multiple research
6414,Parkinson's disease
6415,Quantitative characterization
6416,Side effect
6417,Surgical interventions
6418,Low pass filters
6419,electronic device
6420,signal processing
6421,theoretical model
6422,Essential Tremor
6423,"Models, Theoretical"
6424,Shoulder
6425,"Signal Processing, Computer-Assisted"
6426,Wearable Electronic Devices
6427,Wrist
6428,Fluid dynamics
6429,Dimensionless ratios
6430,Effective diameter
6431,Flow-structure interaction
6432,High speed imaging
6433,Hydrodynamic forces
6434,Impact hydrodynamic pressure
6435,Interfacial flow (free surface)
6436,Oscillation periods
6437,aerodynamics
6438,fluid mechanics
6439,free surface flow
6440,interface
6441,sphere
6442,Group theory
6443,Atomic displacement
6444,Combinatorial explosion
6445,Displacement direction
6446,Displacement patterns
6447,Elimination process
6448,Enumeration
6449,Model alloys
6450,Thermal properties of materials
6451,Anechoic chambers
6452,Millimeter waves
6453,Scattering parameters
6454,Antenna radiation efficiency
6455,Measurement uncertainty
6456,Open ended waveguides
6457,Wireless systems
6458,Frequency estimators
6459,Joint maximum likelihood
6460,Simplex search algorithms
6461,Space time coding
6462,Two-dimensional grids
6463,Turbo codes
6464,Alamouti space time block codes
6465,Exponential representation
6466,Least Square
6467,Number of state
6468,Quadrature modulation
6469,Test flights
6470,Dissimilar aluminum alloy
6471,Joint property
6472,Macroscopic materials
6473,Material combination
6474,Process response
6475,Quasi-static tensile test
6476,Vectors
6477,Crystal lattice structure
6478,Crystal system
6479,Naval Research Laboratory
6480,Pearson symbol
6481,Concurrent engineering
6482,Candidate models
6483,Completion time
6484,Multiple user
6485,Optimal number
6486,Predictive power
6487,Refined model
6488,Proportional navigation
6489,Adaptation methods
6490,Disaster response
6491,Failure mitigation
6492,Future applications
6493,Internal structure
6494,Space explorations
6495,Steady state errors
6496,Mobile robots
6497,Design optimization
6498,Load-bearing capacity
6499,Multi-objective design optimization
6500,Multi-objective fitness function
6501,Pneumatic robot
6502,Target application
6503,Constrained optimization
6504,Inverse kinematics
6505,End-effector trajectory
6506,Hard constraints
6507,High-dimensional problems
6508,Optimization routine
6509,Quadratic programs
6510,Robotic manipulation
6511,Single configuration
6512,Ion beams
6513,Laser surgery
6514,Scanning
6515,Charge collection
6516,Circuit response
6517,Laser facilities
6518,Laser testing
6519,New facilities
6520,Spot scanning
6521,Laser mirrors
6522,Avionics
6523,Beam testing
6524,BRAM
6525,EDAC
6526,MMCM
6527,SERDES
6528,Soft error rate
6529,space
6530,Costs analysis
6531,Feasibility studies
6532,Health benefits
6533,Human energy
6534,Human-powered
6535,Public places
6536,System level synthesis
6537,Gene expression
6538,Biological phenomena
6539,Codon bias
6540,Contextual information
6541,Global context
6542,Heterologous gene expressions
6543,Language model
6544,Long-range dependencies
6545,Protein sequences
6546,Modeling languages
6547,High resolution transmission electron microscopy
6548,Lithium
6549,Mechanical stability
6550,Nanocrystalline silicon
6551,Nanocrystals
6552,Nanotubes
6553,Scaffolds
6554,Transmission electron microscopy
6555,Atmospheric pressure chemical vapor deposition
6556,Electrically conductive
6557,High silicon content
6558,Low pressure chemical vapor infiltration
6559,Nanocrystalline carbon
6560,Transmission electron
6561,Volumetric capacity
6562,Silicon batteries
6563,Construction
6564,Construction industry
6565,Commercial construction
6566,Economic cycles
6567,Economic downturn
6568,Economic Recession
6569,Organizational issues
6570,Organizational learning
6571,Recession
6572,Sampling survey
6573,Genetic engineering
6574,Bubble structures
6575,Phylogenetic tree reconstruction
6576,Phylogenetic trees
6577,Phylogenetics
6578,Supermatrix
6579,Whole genome sequences
6580,Disease associations
6581,Graph
6582,GWAS
6583,Next-generation sequencing
6584,Single nucleotides
6585,Polymorphism
6586,Basin of attraction
6587,Competitive environment
6588,cooperation
6589,Initial conditions
6590,Nash equilibria
6591,Side-payments
6592,College of Engineering and Technology
6593,General education
6594,Leadership principles
6595,Positive attitude
6596,Sophomore-level
6597,Statistically significant difference
6598,Academic institutions
6599,Advisory boards
6600,Construction management
6601,Industry experience
6602,Program accreditation
6603,Technology and designs
6604,Management science
6605,Construction projects
6606,Experiential learning theories
6607,Learning opportunity
6608,Project management principles
6609,Laptop computers
6610,Personal computers
6611,Smartphones
6612,Computing environments
6613,Computing hardware
6614,Computing platform
6615,Qualitative research
6616,Software usabilities
6617,Testing methodology
6618,Usability analysis
6619,Water filtration
6620,Sustainable water
6621,Project sustainability
6622,Tag systems
6623,Classroom presentations
6624,Effective learning
6625,Multi-disciplinary collaborations
6626,Preparation process
6627,Professional development opportunities
6628,"Science , technology , engineering , and maths"
6629,Teaching activities
6630,Coding framework
6631,Ethical responsibility
6632,Bridges
6633,Losses
6634,Damage
6635,Experimental analysis
6636,Fragility
6637,Incremental dynamic analysis
6638,Seismic behavior
6639,Highway bridges
6640,bridge
6641,cyclic loading
6642,dynamic analysis
6643,Chile
6644,Directional sensitivity
6645,Fiber axis
6646,Fiber direction
6647,Optical electric field sensors
6648,Cost engineering
6649,Standards
6650,collaboration
6651,Heterogeneous systems
6652,National institute for standards and technologies
6653,Real-time collaboration
6654,SQL database
6655,Analog circuits
6656,Differential amplifiers
6657,Gain measurement
6658,Cascode
6659,Differential circuits
6660,High voltage gain
6661,Low power amplifiers
6662,Moderate inversion
6663,Strong inversion regions
6664,Ultra high voltage
6665,weak/moderate inversion
6666,Cascode amplifiers
6667,Rural areas
6668,Market introduction
6669,Sales and distribution
6670,Testing conditions
6671,Energy conservation
6672,Weather information services
6673,Building energy consumption
6674,Building energy efficiency
6675,climate normalization
6676,Commercial building
6677,Energy simulation
6678,Heating and cooling
6679,Normalization methods
6680,Standard operating conditions
6681,Antigens
6682,Medical imaging
6683,Phase interfaces
6684,Urology
6685,Hierarchical splines
6686,Phase fields
6687,Tumor growth
6688,Electric welding
6689,Melting point
6690,Dissimilar material joining
6691,Dissimilar material systems
6692,Mechanical fastener
6693,Dissimilar materials
6694,Air delivery systems
6695,Capacity limitation
6696,Design and implementations
6697,Model and simulation
6698,Multi-Agent Model
6699,Separation assurances
6700,UAV systems
6701,Constitutive models
6702,Elastoplasticity
6703,Plasticity
6704,Unloading
6705,Yield stress
6706,Crystal plasticity
6707,Dislocation pileup
6708,Dual-phase steel
6709,Representative volume element (RVE)
6710,Superdislocations
6711,Optical films
6712,Refraction
6713,Refractive index
6714,Film stress
6715,High index
6716,High refractive index difference
6717,High-humidity environment
6718,Intrinsic stress
6719,RNA
6720,Air bubbles
6721,Concentration ranges
6722,Point of care
6723,RNA detection
6724,Streptavidin beads
6725,streptavidin
6726,virus RNA
6727,antiresonant reflecting optical waveguide biosensor chip
6728,automation
6729,concentration (parameters)
6730,Ebolavirus
6731,incubation time
6732,process development
6733,process optimization
6734,sample preparation multiplexer
6735,signal detection
6736,"Hemorrhagic Fever, Ebola"
6737,isolation and purification
6738,nucleic acid hybridization
6739,solid phase extraction
6740,virology
6741,Nucleic Acid Hybridization
6742,"RNA, Viral"
6743,Solid Phase Extraction
6744,Streptavidin
6745,Ignition
6746,Nuclear fuel elements
6747,Wind tunnels
6748,Combustion data
6749,Computational speed
6750,Growth parameters
6751,Heat transfer model
6752,Live fuels
6753,Semi-empirical modeling
6754,Wildland fire
6755,Flame research
6756,Electric power distribution
6757,Storms
6758,Vegetation
6759,Electric infrastructures
6760,Infrastructure networks
6761,Prediction model
6762,Resilience
6763,Resolution measurements
6764,Severe weather
6765,Vegetation management
6766,Fisher information matrix
6767,information
6768,Large power systems
6769,Mathematical forms
6770,Parameter combination
6771,Statistical manifolds
6772,Cell culture
6773,Cells
6774,Disease control
6775,Medicine
6776,Pathology
6777,Cell delivery
6778,Cell therapy
6779,Endogenous TGase
6780,Intraperitoneal injections
6781,Mesenchymal stem cell
6782,Micro-scaffold capsule
6783,Regenerative medicine
6784,Tissue transglutaminase
6785,Scaffolds (biology)
6786,glutamine
6787,lysine
6788,molecular scaffold
6789,protein glutamine gamma glutamyltransferase
6790,guanine nucleotide binding protein
6791,protein glutamine gamma glutamyltransferase 2
6792,acute liver failure
6793,anoikis
6794,cell adhesion
6795,cell protection
6796,cell therapy
6797,cell viability
6798,chemical binding
6799,ex vivo study
6800,liver injury
6801,mesenchymal stem cell
6802,Bagg albino mouse
6803,biocatalysis
6804,injection
6805,injuries
6806,liver
6807,mesenchymal stem cell transplantation
6808,mesenchymal stroma cell
6809,nude mouse
6810,tissue scaffold
6811,Biocatalysis
6812,Cell Adhesion
6813,Drug Delivery Systems
6814,GTP-Binding Proteins
6815,Injections
6816,Liver
6817,Mesenchymal Stem Cell Transplantation
6818,Mesenchymal Stromal Cells
6819,"Mice, Inbred BALB C"
6820,"Mice, Nude"
6821,Tissue Scaffolds
6822,Transglutaminases
6823,Deformation mechanism
6824,Digital image correlation methods
6825,Elevated temperature
6826,Increasing temperatures
6827,Microstructure correlation
6828,Strain accommodations
6829,Thermally activated
6830,Manganese
6831,Minerals
6832,Synthesis (chemical)
6833,Band gap energy
6834,Direct transition
6835,Energy value
6836,ferritin
6837,Indirect band gap
6838,Mineral formation
6839,Mixed metal oxide
6840,Energy gap
6841,Oxides
6842,Acidic conditions
6843,Basic conditions
6844,Electron acceptor
6845,Oxide nanoparticles
6846,Uv/vis absorptions
6847,Manganese oxide
6848,Computer applications
6849,Application architecture
6850,Business logic layers
6851,Cycle time reduction
6852,nocv1
6853,Singleton design patterns
6854,Synchronous collaboration
6855,Electric heating
6856,Recombinant proteins
6857,Spinning (fibers)
6858,Thermal diffusivity
6859,3-omega
6860,Low crystallinity
6861,Spider silk fibers
6862,Spider silks
6863,Synthetic silk
6864,Volumetric heat capacity
6865,Damping
6866,Lumped parameter modeling
6867,Sinusoidal input
6868,Tremor suppression
6869,device therapy
6870,joint
6871,limb tremor
6872,"Models, Neurological"
6873,Upper Extremity
6874,General designs
6875,Relative motion
6876,Rigid panels
6877,Available data
6878,Bayesian Analysis
6879,Designed experiments
6880,Large amounts of data
6881,Repeats and replicates
6882,Two sources
6883,Plates (structural components)
6884,Automotive applications
6885,Kirchhoff Love
6886,Reissner-Mindlin
6887,shells
6888,Design and evaluations
6889,Graphical user interface (GUIs)
6890,Multi objective decision making
6891,Multi-objective optimization problem
6892,Multiobjective decision
6893,Pareto optimal solutions
6894,Robot path-planning
6895,Effective interactions
6896,Haptic feedbacks
6897,human-swarm interaction
6898,Interaction methods
6899,Level of autonomies
6900,Operator performance
6901,Operator workload
6902,Situation awareness
6903,Gas industry
6904,Dynamic data reconciliation
6905,Industrial datum
6906,Industrial dynamics
6907,Measurement technologies
6908,Moving horizon estimation
6909,Oil and Gas Industry
6910,Optimization and control
6911,Wireless transmitter
6912,Economic analysis
6913,Insurance
6914,Reconstruction (structural)
6915,Water supply systems
6916,Construction costs
6917,Dam decommissioning
6918,Damage information
6919,Future generations
6920,Insurance policies
6921,Intergenerational equity
6922,cost-benefit analysis
6923,dam repair
6924,decommissioning
6925,economic analysis
6926,infrastructural development
6927,sedimentation
6928,sustainability
6929,Gavins Point Dam
6930,Rating
6931,Environmental hazards
6932,Front-end planning
6933,Infrastructure project
6934,Project definition rating index (PDRI)
6935,Project performance
6936,Scope definition
6937,Structured approach
6938,Dispersions
6939,Lagrange multipliers
6940,Dispersive transport
6941,Lagrangian particles
6942,Particle dispersion
6943,Particle dispersion model
6944,Particle-carrier gas
6945,Particle-tracking method
6946,Turbulent round jet
6947,Electric network parameters
6948,Meteorological problems
6949,Bayesian additive regression trees
6950,High spatial resolution
6951,Individual modeling
6952,Outage models
6953,Predictive modeling
6954,Quantile regression
6955,Weather hazards
6956,Bayesian analysis
6957,land use
6958,thunderstorm
6959,Connecticut
6960,forest
6961,grid cell
6962,human cell
6963,hurricane
6964,plant leaf
6965,remission
6966,winter
6967,Failure modes
6968,Stress-strain curves
6969,Concrete masonry prisms
6970,Masonry prisms
6971,Nonlinear stress-strain relationship
6972,Stiffness ratios
6973,Stress-strain relationships
6974,Masonry materials
6975,Velocimeters
6976,Velocity
6977,Accurate velocity measurement
6978,Backward facing step
6979,Hardware alterations
6980,Hardware differences
6981,In-plane components
6982,Particle image velocimetries
6983,Velocity measurement
6984,Laminates
6985,Superconducting materials
6986,Accelerating cavities
6987,Effects of materials
6988,Flux penetration
6989,Radio frequency cavity
6990,Superconducting cavities
6991,Superconducting layer
6992,Superconducting radio frequency
6993,superheating field
6994,In situ processing
6995,Austenite stainless steel
6996,Electron backscattering diffraction
6997,Fine equiaxed grains
6998,Grain size distribution
6999,Antenna structures
7000,Broadband operation
7001,Fabrication errors
7002,Power flux density
7003,Atria
7004,Lateral load analysis
7005,Resource consumption
7006,Skybridges
7007,Structural volume
7008,Tracking (position)
7009,Cluttered environments
7010,Comparison and analysis
7011,Data association
7012,Low computational complexity
7013,Modular framework
7014,Multiple target tracking
7015,Tuning parameter
7016,Light polarization
7017,Alignment-free
7018,Light splitting
7019,Linear polarizer
7020,Linearly polarized
7021,Linearly polarized light
7022,Maximum ranges
7023,Polarization rotator
7024,Splitting ratio
7025,Optical devices
7026,polarization
7027,Web services
7028,Bed load
7029,Bed-load transport
7030,Hydrologic information systems
7031,Predictive methods
7032,Stream classification
7033,data set
7034,database
7035,information system
7036,Circular polarization
7037,Microstrip antennas
7038,Optical resonators
7039,Active integrated antenna
7040,Class B
7041,Harmonic suppression
7042,High power
7043,Performance validation
7044,Size reductions
7045,Equations of motion
7046,Flow of water
7047,Fluid mechanics
7048,Froude number
7049,Korteweg-de Vries equation
7050,Shore protection
7051,Analytical results
7052,Complete classification
7053,Hydraulic engineering
7054,Power law relation
7055,Shallow water equations
7056,Shallow water flow
7057,Singular perturbations
7058,St. Venant equations
7059,Stability criteria
7060,Drug-resistant bacteria
7061,Fluorescence patterns
7062,MMI waveguides
7063,Molecular beacon
7064,Multiple excitations
7065,Multispectral detection
7066,Two-color
7067,Feed-back based
7068,Individual nanoparticles
7069,Single particle
7070,Deceleration
7071,Detect and avoid
7072,Frequency limitation
7073,Small UAS
7074,Alternative fuels
7075,Deionized water
7076,Fuel oils
7077,Rankine cycle
7078,Sulfur
7079,Sulfur dioxide
7080,Velocity control
7081,Capture efficiency
7082,Gas temperature
7083,Industrial gas turbines
7084,Inorganic materials
7085,Nickel base superalloy
7086,Particle velocities
7087,Particle-laden
7088,Removal of sulfur
7089,Petroleum deposits
7090,Driving factors
7091,Flow experience
7092,Pressure gain
7093,Pulse amplitude
7094,Pulsing frequencies
7095,Turbine efficiency
7096,Linux
7097,Authentication services
7098,Certificate validations
7099,Certificate-based
7100,Linux prototype
7101,Loadable kernel modules
7102,Research prototype
7103,Distance parameter
7104,Minimal representation
7105,Multiple grounds
7106,Reference frame
7107,Target estimations
7108,Trigonometric functions
7109,Weighted averages
7110,Course evaluations
7111,Design creativities
7112,Design synthesis
7113,Educational goals
7114,Assessment practices
7115,Design assessments
7116,Design project assessments
7117,Face to face
7118,Feedback to students
7119,Formative and summative assessments
7120,Public assessment
7121,Copyrights
7122,Intellectual property
7123,Patents and inventions
7124,Trademarks
7125,Creative work
7126,Cultural evolution
7127,Design schools
7128,IP trends
7129,Live projects
7130,Sponsored projects
7131,Utility patent
7132,Design thinking
